subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
S-54b286,A-0532a9,2024-12-20,Unknown,Pro,1970-01-01 00:00:00.000000026,1274,15288,False,True,False,False,monthly,False
S-8cfc1b,A-798a3f,2024-08-14,Unknown,Enterprise,1970-01-01 00:00:00.000000026,5174,62088,False,False,False,False,annual,True
S-3c3a3e,A-0baac2,2024-06-02,2024-09-13 00:00:00,Enterprise,1970-01-01 00:00:00.000000029,5771,69252,False,False,False,True,annual,True
S-d735d1,A-0f3e88,2023-09-23,Unknown,Basic,1970-01-01 00:00:00.000000024,456,5472,False,False,False,False,monthly,True
S-87b9f7,A-39868b,2024-11-28,Unknown,Basic,1970-01-01 00:00:00.000000017,0,0,True,False,False,False,annual,False
S-bfc2c2,A-7f8241,2023-09-06,Unknown,Pro,1970-01-01 00:00:00.000000034,1666,19992,False,False,False,False,monthly,True
S-d19da0,A-7da956,2024-11-04,Unknown,Basic,1970-01-01 00:00:00.000000013,247,2964,False,False,False,False,annual,True
S-683e1e,A-91e948,2024-11-09,Unknown,Enterprise,1970-01-01 00:00:00.000000041,8159,97908,False,False,False,False,monthly,True
S-b38152,A-f97b9a,2024-04-14,Unknown,Enterprise,1970-01-01 00:00:00.000000030,5970,71640,False,False,False,False,annual,True
S-5f4cc6,A-378b99,2024-10-14,Unknown,Pro,1970-01-01 00:00:00.000000016,0,0,True,False,False,False,monthly,True
S-0fa88d,A-54ecc2,2024-09-27,Unknown,Basic,1970-01-01 00:00:00.000000006,114,1368,False,False,False,False,monthly,True
S-0d4d11,A-d77f4c,2023-11-10,Unknown,Basic,1970-01-01 00:00:00.000000041,0,0,True,False,True,False,monthly,True
S-21393c,A-65a46c,2024-04-14,Unknown,Enterprise,1970-01-01 00:00:00.000000009,1791,21492,False,True,False,False,monthly,True
S-cdde2b,A-c7ffc2,2023-07-19,Unknown,Basic,1970-01-01 00:00:00.000000030,570,6840,False,True,False,False,monthly,False
S-965b1c,A-a8d89d,2024-06-16,Unknown,Pro,1970-01-01 00:00:00.000000014,686,8232,False,False,False,False,monthly,True
S-b4dd00,A-4c56c9,2024-12-24,Unknown,Basic,1970-01-01 00:00:00.000000052,988,11856,False,False,False,False,annual,True
S-c284ce,A-0f3e88,2024-02-03,Unknown,Enterprise,1970-01-01 00:00:00.000000011,2189,26268,False,False,False,False,monthly,True
S-4d260c,A-d5a319,2023-06-27,Unknown,Pro,1970-01-01 00:00:00.000000015,0,0,True,False,False,False,annual,True
S-d9821f,A-faa28c,2024-06-20,Unknown,Basic,1970-01-01 00:00:00.000000048,912,10944,False,False,False,False,annual,True
S-dd8371,A-fa2041,2024-07-25,Unknown,Basic,1970-01-01 00:00:00.000000015,285,3420,False,False,False,False,annual,True
S-7ab68f,A-bcbe98,2024-09-18,Unknown,Basic,1970-01-01 00:00:00.000000046,0,0,True,False,False,False,annual,True
S-c619d6,A-ae052e,2024-09-02,Unknown,Pro,1970-01-01 00:00:00.000000039,1911,22932,False,False,False,False,annual,True
S-4e00a0,A-eb7c38,2024-11-01,Unknown,Pro,1970-01-01 00:00:00.000000014,686,8232,False,False,False,False,annual,True
S-a0af0a,A-e60f9d,2024-12-19,Unknown,Enterprise,1970-01-01 00:00:00.000000029,5771,69252,False,False,False,False,monthly,True
S-a67e83,A-c4ea60,2024-10-28,Unknown,Pro,1970-01-01 00:00:00.000000018,882,10584,False,False,False,False,monthly,True
S-9c735f,A-d49cc5,2024-07-06,Unknown,Basic,1970-01-01 00:00:00.000000050,950,11400,False,False,False,False,annual,True
S-4970c1,A-56962b,2024-09-03,Unknown,Basic,1970-01-01 00:00:00.000000163,3097,37164,False,False,False,False,annual,True
S-a46dd4,A-5a215a,2024-09-18,Unknown,Enterprise,1970-01-01 00:00:00.000000087,17313,207756,False,False,False,False,annual,True
S-96ead2,A-6a4e2d,2024-09-13,Unknown,Basic,1970-01-01 00:00:00.000000026,494,5928,False,False,False,False,annual,True
S-4d8633,A-e83938,2024-07-17,Unknown,Pro,1970-01-01 00:00:00.000000031,1519,18228,False,False,False,False,monthly,True
S-788739,A-700ade,2024-11-07,Unknown,Enterprise,1970-01-01 00:00:00.000000013,2587,31044,False,False,False,False,monthly,True
S-0380a3,A-922109,2024-04-06,Unknown,Pro,1970-01-01 00:00:00.000000003,147,1764,False,False,False,False,annual,True
S-e8eb5c,A-dfbd31,2024-09-17,Unknown,Pro,1970-01-01 00:00:00.000000043,2107,25284,False,True,False,False,monthly,True
S-cb100e,A-ff79f2,2024-10-21,Unknown,Basic,1970-01-01 00:00:00.000000053,1007,12084,False,True,False,False,annual,True
S-c26c22,A-dec005,2023-10-17,Unknown,Basic,1970-01-01 00:00:00.000000021,0,0,True,False,False,False,annual,False
S-1cf9b0,A-922109,2024-07-15,2024-12-27 00:00:00,Pro,1970-01-01 00:00:00.000000009,441,5292,False,False,False,True,monthly,False
S-26bf58,A-65a46c,2024-05-05,Unknown,Pro,1970-01-01 00:00:00.000000037,1813,21756,False,False,False,False,monthly,True
S-106bf6,A-09540c,2024-08-04,Unknown,Basic,1970-01-01 00:00:00.000000067,1273,15276,False,False,False,False,monthly,True
S-511e50,A-3c1a3f,2024-10-13,Unknown,Enterprise,1970-01-01 00:00:00.000000001,199,2388,False,False,False,False,annual,True
S-69b070,A-a6d261,2024-09-18,Unknown,Enterprise,1970-01-01 00:00:00.000000027,5373,64476,False,True,False,False,annual,True
S-648397,A-5fe118,2024-12-02,Unknown,Pro,1970-01-01 00:00:00.000000123,6027,72324,False,False,False,False,monthly,True
S-3ceff3,A-029f69,2024-09-14,Unknown,Enterprise,1970-01-01 00:00:00.000000015,2985,35820,False,False,False,False,annual,True
S-3d8c2f,A-51ec1b,2024-10-20,2024-11-27 00:00:00,Pro,1970-01-01 00:00:00.000000023,1127,13524,False,True,True,True,monthly,True
S-1be5a9,A-d26ab4,2024-11-21,Unknown,Enterprise,1970-01-01 00:00:00.000000027,5373,64476,False,False,False,False,monthly,True
S-507731,A-e43bf7,2024-06-02,Unknown,Pro,1970-01-01 00:00:00.000000044,2156,25872,False,False,False,False,annual,True
S-04b127,A-a6d261,2023-12-13,Unknown,Basic,1970-01-01 00:00:00.000000009,171,2052,False,False,False,False,monthly,True
S-e27e43,A-700ade,2024-11-19,Unknown,Enterprise,1970-01-01 00:00:00.000000048,9552,114624,False,False,False,False,monthly,True
S-b099ea,A-ac9111,2024-12-21,Unknown,Enterprise,1970-01-01 00:00:00.000000021,4179,50148,False,False,False,False,monthly,True
S-dcc084,A-526d93,2024-10-01,Unknown,Basic,1970-01-01 00:00:00.000000043,817,9804,False,False,False,False,monthly,True
S-165850,A-d5a319,2023-09-25,Unknown,Pro,1970-01-01 00:00:00.000000015,735,8820,False,False,False,False,annual,True
S-367d84,A-68f37c,2023-12-31,Unknown,Pro,1970-01-01 00:00:00.000000011,539,6468,False,False,False,False,monthly,True
S-db7c1d,A-4814a3,2024-10-05,Unknown,Basic,1970-01-01 00:00:00.000000087,1653,19836,False,False,False,False,monthly,True
S-303f63,A-ba6516,2024-04-03,Unknown,Basic,1970-01-01 00:00:00.000000027,513,6156,False,False,False,False,monthly,True
S-f2b79f,A-65aeb5,2024-05-08,Unknown,Pro,1970-01-01 00:00:00.000000009,441,5292,False,False,True,False,monthly,False
S-806d7b,A-cb5333,2024-07-29,Unknown,Basic,1970-01-01 00:00:00.000000037,703,8436,False,False,False,False,annual,True
S-04fd47,A-0a282f,2024-10-27,Unknown,Basic,1970-01-01 00:00:00.000000012,228,2736,False,False,False,False,annual,True
S-cc9b9d,A-94f8c9,2024-11-25,Unknown,Enterprise,1970-01-01 00:00:00.000000013,2587,31044,False,False,False,False,annual,True
S-76bf6c,A-1f559b,2023-12-21,Unknown,Pro,1970-01-01 00:00:00.000000005,245,2940,False,False,False,False,annual,True
S-46852c,A-58b9ff,2024-09-26,Unknown,Enterprise,1970-01-01 00:00:00.000000076,15124,181488,False,False,False,False,monthly,True
S-9a0b2f,A-756192,2023-09-17,Unknown,Pro,1970-01-01 00:00:00.000000019,0,0,True,True,False,False,monthly,True
S-06447b,A-17939a,2024-12-27,Unknown,Pro,1970-01-01 00:00:00.000000001,49,588,False,False,False,False,annual,True
S-c6e62c,A-a09355,2024-10-21,Unknown,Enterprise,1970-01-01 00:00:00.000000014,2786,33432,False,False,False,False,annual,True
S-b5162d,A-202b67,2024-10-09,Unknown,Enterprise,1970-01-01 00:00:00.000000029,5771,69252,False,False,False,False,monthly,True
S-e98121,A-56962b,2024-12-15,Unknown,Enterprise,1970-01-01 00:00:00.000000163,32437,389244,False,False,False,False,monthly,True
S-2852dd,A-e51ec7,2024-12-19,Unknown,Enterprise,1970-01-01 00:00:00.000000010,1990,23880,False,False,False,False,monthly,True
S-128f55,A-751c58,2024-09-16,Unknown,Pro,1970-01-01 00:00:00.000000045,2205,26460,False,False,False,False,annual,True
S-615487,A-fa3095,2024-05-16,Unknown,Basic,1970-01-01 00:00:00.000000070,1330,15960,False,False,False,False,annual,True
S-c95ecc,A-bb1eaa,2024-06-30,Unknown,Enterprise,1970-01-01 00:00:00.000000021,4179,50148,False,False,False,False,monthly,True
S-a2ee32,A-2922b6,2024-12-15,Unknown,Basic,1970-01-01 00:00:00.000000015,285,3420,False,False,False,False,monthly,True
S-8eab5b,A-2e3bad,2024-01-14,2024-03-01 00:00:00,Pro,1970-01-01 00:00:00.000000061,2989,35868,False,False,False,True,annual,True
S-3223a2,A-13466a,2024-09-20,Unknown,Basic,1970-01-01 00:00:00.000000009,171,2052,False,False,False,False,annual,True
S-b81ed3,A-ee42db,2024-02-10,Unknown,Pro,1970-01-01 00:00:00.000000013,0,0,True,False,False,False,annual,True
S-d031a4,A-cdf020,2024-10-09,Unknown,Pro,1970-01-01 00:00:00.000000044,2156,25872,False,False,False,False,monthly,True
S-5a2a05,A-9f9299,2024-04-04,Unknown,Basic,1970-01-01 00:00:00.000000028,532,6384,False,False,False,False,monthly,True
S-aa3dd4,A-aa9511,2024-09-23,Unknown,Enterprise,1970-01-01 00:00:00.000000058,0,0,True,False,False,False,monthly,True
S-cfcb11,A-b3fe05,2024-12-20,Unknown,Basic,1970-01-01 00:00:00.000000019,0,0,True,False,False,False,annual,False
S-a5a9b8,A-94c3cd,2024-09-29,Unknown,Basic,1970-01-01 00:00:00.000000045,855,10260,False,False,False,False,annual,False
S-b559da,A-e19ff6,2023-08-09,Unknown,Basic,1970-01-01 00:00:00.000000008,152,1824,False,False,False,False,annual,True
S-43c80c,A-118d55,2024-12-25,Unknown,Pro,1970-01-01 00:00:00.000000012,588,7056,False,False,False,False,annual,True
S-5d5699,A-1b9609,2024-06-16,Unknown,Enterprise,1970-01-01 00:00:00.000000035,6965,83580,False,False,False,False,annual,True
S-e44044,A-eb2fdc,2024-12-19,Unknown,Basic,1970-01-01 00:00:00.000000031,589,7068,False,False,False,False,annual,True
S-83f2e5,A-e1462e,2023-12-01,Unknown,Enterprise,1970-01-01 00:00:00.000000029,5771,69252,False,True,False,False,monthly,True
S-ba3fc7,A-dcc2f0,2024-10-25,Unknown,Enterprise,1970-01-01 00:00:00.000000015,2985,35820,False,False,False,False,annual,True
S-b51d34,A-2d1036,2024-10-13,2024-11-24 00:00:00,Enterprise,1970-01-01 00:00:00.000000069,13731,164772,False,False,False,True,annual,True
S-8a3abd,A-6f8ad2,2024-08-23,Unknown,Pro,1970-01-01 00:00:00.000000026,1274,15288,False,False,False,False,annual,True
S-f677d3,A-dec005,2024-09-22,Unknown,Basic,1970-01-01 00:00:00.000000021,399,4788,False,False,False,False,monthly,True
S-e7e4bd,A-1f0ac7,2024-02-15,Unknown,Enterprise,1970-01-01 00:00:00.000000024,4776,57312,False,False,False,False,annual,True
S-1c23d2,A-186a44,2024-11-14,Unknown,Pro,1970-01-01 00:00:00.000000020,0,0,True,False,False,False,monthly,True
S-22778a,A-328bd0,2024-02-28,Unknown,Basic,1970-01-01 00:00:00.000000018,342,4104,False,False,False,False,monthly,False
S-c3b622,A-82d8a6,2024-12-29,Unknown,Pro,1970-01-01 00:00:00.000000005,0,0,True,True,False,False,annual,True
S-33598f,A-32fb14,2024-11-09,Unknown,Enterprise,1970-01-01 00:00:00.000000026,5174,62088,False,False,False,False,annual,True
S-32e881,A-029f69,2024-10-10,2024-11-16 00:00:00,Pro,1970-01-01 00:00:00.000000003,0,0,True,False,False,True,monthly,True
S-0b054a,A-4e960a,2024-06-01,Unknown,Basic,1970-01-01 00:00:00.000000040,760,9120,False,False,False,False,annual,True
S-71c55a,A-296d7c,2024-06-08,Unknown,Basic,1970-01-01 00:00:00.000000002,38,456,False,False,False,False,annual,False
S-269b4a,A-5b1bcd,2024-02-15,Unknown,Enterprise,1970-01-01 00:00:00.000000073,14527,174324,False,False,False,False,monthly,True
S-93592e,A-202b67,2024-05-18,Unknown,Pro,1970-01-01 00:00:00.000000061,2989,35868,False,False,False,False,monthly,True
S-bba658,A-e4bf56,2024-12-17,Unknown,Basic,1970-01-01 00:00:00.000000017,323,3876,False,False,False,False,monthly,False
S-073381,A-2bc93d,2024-09-11,2024-09-27 00:00:00,Basic,1970-01-01 00:00:00.000000014,266,3192,False,False,False,True,monthly,False
S-c0820a,A-6a7c9d,2024-12-26,Unknown,Pro,1970-01-01 00:00:00.000000026,1274,15288,False,False,False,False,annual,True
S-dd73ac,A-39b19f,2024-05-17,Unknown,Enterprise,1970-01-01 00:00:00.000000014,2786,33432,False,False,False,False,monthly,False
S-e32b16,A-d77f4c,2024-11-20,Unknown,Enterprise,1970-01-01 00:00:00.000000029,5771,69252,False,False,False,False,annual,True
S-070d42,A-684255,2024-05-23,Unknown,Pro,1970-01-01 00:00:00.000000023,1127,13524,False,True,False,False,annual,True
S-396546,A-832ec2,2024-02-02,Unknown,Enterprise,1970-01-01 00:00:00.000000019,3781,45372,False,False,False,False,monthly,False
S-c22c29,A-692f18,2024-12-15,2024-12-17 00:00:00,Enterprise,1970-01-01 00:00:00.000000028,5572,66864,False,False,False,True,annual,True
S-e73cdf,A-b7ef83,2024-11-08,Unknown,Enterprise,1970-01-01 00:00:00.000000044,8756,105072,False,False,False,False,annual,False
S-1976bb,A-eb2fdc,2024-06-13,Unknown,Basic,1970-01-01 00:00:00.000000031,589,7068,False,False,False,False,monthly,True
S-3f08d7,A-d792a6,2023-10-13,Unknown,Enterprise,1970-01-01 00:00:00.000000004,796,9552,False,False,True,False,monthly,True
S-db6454,A-0f3e88,2024-10-08,Unknown,Basic,1970-01-01 00:00:00.000000011,209,2508,False,False,False,False,monthly,True
S-6ab430,A-b07b56,2024-11-24,Unknown,Pro,1970-01-01 00:00:00.000000025,1225,14700,False,False,False,False,monthly,True
S-04d260,A-d82ef9,2024-07-14,Unknown,Pro,1970-01-01 00:00:00.000000026,0,0,True,False,False,False,annual,False
S-77f7fd,A-425e76,2024-08-06,Unknown,Pro,1970-01-01 00:00:00.000000027,1323,15876,False,False,False,False,monthly,True
S-456d47,A-7da956,2024-10-08,Unknown,Enterprise,1970-01-01 00:00:00.000000013,2587,31044,False,False,False,False,monthly,True
S-9780e9,A-dcc2f0,2024-09-02,Unknown,Basic,1970-01-01 00:00:00.000000015,0,0,True,False,False,False,annual,True
S-e477e9,A-c16101,2024-09-06,Unknown,Pro,1970-01-01 00:00:00.000000007,343,4116,False,False,False,False,monthly,True
S-020dce,A-10b8da,2024-07-05,Unknown,Enterprise,1970-01-01 00:00:00.000000014,2786,33432,False,False,False,False,monthly,False
S-ae6295,A-50f3f7,2024-05-06,Unknown,Pro,1970-01-01 00:00:00.000000031,1519,18228,False,False,True,False,annual,True
S-067c38,A-3b5cd1,2024-01-03,Unknown,Basic,1970-01-01 00:00:00.000000016,304,3648,False,False,False,False,monthly,True
S-0aedf8,A-a7bd4b,2024-01-13,Unknown,Basic,1970-01-01 00:00:00.000000048,912,10944,False,False,False,False,monthly,True
S-8bb388,A-883b7d,2024-08-22,Unknown,Enterprise,1970-01-01 00:00:00.000000050,9950,119400,False,False,False,False,annual,True
S-e8d48e,A-2edab2,2024-06-19,Unknown,Enterprise,1970-01-01 00:00:00.000000017,3383,40596,False,False,False,False,annual,True
S-2d63e2,A-4e960a,2024-08-03,Unknown,Pro,1970-01-01 00:00:00.000000012,588,7056,False,False,False,False,monthly,True
S-4695b8,A-ad64c6,2024-08-15,2024-11-11 00:00:00,Pro,1970-01-01 00:00:00.000000012,588,7056,False,False,False,True,annual,True
S-2e84f2,A-ee42db,2024-08-10,Unknown,Enterprise,1970-01-01 00:00:00.000000013,2587,31044,False,False,False,False,annual,True
S-9de4eb,A-039727,2024-12-06,Unknown,Enterprise,1970-01-01 00:00:00.000000025,4975,59700,False,False,False,False,monthly,True
S-6100a4,A-b30291,2024-10-21,Unknown,Pro,1970-01-01 00:00:00.000000047,0,0,True,False,False,False,annual,True
S-18565e,A-463db0,2024-12-26,Unknown,Enterprise,1970-01-01 00:00:00.000000042,8358,100296,False,False,False,False,monthly,False
S-012b26,A-df1e44,2024-10-29,Unknown,Enterprise,1970-01-01 00:00:00.000000013,2587,31044,False,False,False,False,annual,True
S-7b7e04,A-7f8241,2023-10-12,Unknown,Enterprise,1970-01-01 00:00:00.000000034,6766,81192,False,False,False,False,annual,True
S-896e2f,A-712426,2024-11-28,Unknown,Pro,1970-01-01 00:00:00.000000018,882,10584,False,True,False,False,annual,True
S-f482de,A-cdf020,2024-04-11,Unknown,Basic,1970-01-01 00:00:00.000000023,0,0,True,False,False,False,monthly,True
S-140813,A-2b9d3e,2023-11-21,Unknown,Enterprise,1970-01-01 00:00:00.000000005,995,11940,False,False,False,False,annual,True
S-a7524a,A-54ecc2,2024-08-25,Unknown,Pro,1970-01-01 00:00:00.000000013,637,7644,False,False,False,False,monthly,True
S-2fc028,A-3b37d9,2023-11-13,2024-11-27 00:00:00,Enterprise,1970-01-01 00:00:00.000000023,4577,54924,False,True,False,True,annual,True
S-606747,A-65aeb5,2024-08-04,Unknown,Enterprise,1970-01-01 00:00:00.000000009,1791,21492,False,False,False,False,monthly,True
S-92a38d,A-779e4e,2024-09-14,Unknown,Basic,1970-01-01 00:00:00.000000019,361,4332,False,False,False,False,monthly,True
S-c89bff,A-68f37c,2024-02-23,Unknown,Basic,1970-01-01 00:00:00.000000012,228,2736,False,False,False,False,monthly,True
S-3d5e0c,A-b07b56,2024-11-26,Unknown,Basic,1970-01-01 00:00:00.000000025,0,0,True,False,False,False,monthly,True
S-2359a2,A-c7ffc2,2024-03-12,Unknown,Enterprise,1970-01-01 00:00:00.000000030,5970,71640,False,False,False,False,annual,False
S-63c794,A-158f4e,2023-10-11,Unknown,Pro,1970-01-01 00:00:00.000000061,2989,35868,False,False,False,False,annual,True
S-87ebe6,A-d27f50,2024-10-20,Unknown,Enterprise,1970-01-01 00:00:00.000000044,8756,105072,False,False,False,False,monthly,False
S-12c163,A-bb3bd4,2024-12-16,Unknown,Enterprise,1970-01-01 00:00:00.000000023,0,0,True,False,False,False,annual,True
S-684915,A-bd4708,2024-12-05,Unknown,Enterprise,1970-01-01 00:00:00.000000037,0,0,True,False,False,False,annual,True
S-6b7487,A-e61e98,2024-05-13,Unknown,Pro,1970-01-01 00:00:00.000000019,931,11172,False,True,False,False,annual,True
S-911e27,A-4c6f11,2024-07-14,Unknown,Basic,1970-01-01 00:00:00.000000035,665,7980,False,False,False,False,monthly,False
S-a0a358,A-af0cd2,2023-10-25,Unknown,Basic,1970-01-01 00:00:00.000000019,361,4332,False,False,False,False,annual,True
S-373490,A-756192,2024-09-28,Unknown,Enterprise,1970-01-01 00:00:00.000000019,0,0,True,False,False,False,monthly,True
S-94aaef,A-098560,2023-12-10,Unknown,Pro,1970-01-01 00:00:00.000000035,1715,20580,False,True,False,False,annual,False
S-ea66df,A-712533,2024-10-01,Unknown,Pro,1970-01-01 00:00:00.000000036,1764,21168,False,False,False,False,monthly,True
S-2176da,A-cbd1a3,2024-11-26,Unknown,Enterprise,1970-01-01 00:00:00.000000018,3582,42984,False,False,False,False,monthly,True
S-a64940,A-2922b6,2024-12-23,Unknown,Enterprise,1970-01-01 00:00:00.000000035,6965,83580,False,False,False,False,monthly,True
S-289702,A-00bed1,2024-09-01,Unknown,Enterprise,1970-01-01 00:00:00.000000028,5572,66864,False,False,False,False,annual,False
S-30fa6f,A-e1b9cd,2023-03-21,2024-12-04 00:00:00,Pro,1970-01-01 00:00:00.000000040,1960,23520,False,False,False,True,monthly,True
S-65bb33,A-157070,2024-08-26,Unknown,Enterprise,1970-01-01 00:00:00.000000016,3184,38208,False,False,False,False,annual,False
S-5d434f,A-82861f,2024-05-18,Unknown,Pro,1970-01-01 00:00:00.000000041,2009,24108,False,False,False,False,monthly,True
S-9ea111,A-0354fe,2024-12-10,Unknown,Enterprise,1970-01-01 00:00:00.000000034,6766,81192,False,False,False,False,monthly,False
S-46526e,A-39ddf4,2024-12-10,Unknown,Pro,1970-01-01 00:00:00.000000044,2156,25872,False,False,False,False,annual,False
S-f713a1,A-cb5333,2024-07-26,Unknown,Basic,1970-01-01 00:00:00.000000033,627,7524,False,False,False,False,annual,True
S-5a5338,A-5ed98d,2024-12-21,Unknown,Basic,1970-01-01 00:00:00.000000038,0,0,True,False,False,False,annual,True
S-a94ec7,A-f92792,2024-09-17,Unknown,Basic,1970-01-01 00:00:00.000000018,342,4104,False,False,False,False,monthly,False
S-f9e5e9,A-f19409,2024-10-27,Unknown,Pro,1970-01-01 00:00:00.000000023,1127,13524,False,False,False,False,annual,True
S-8486d2,A-7df7a7,2024-12-28,Unknown,Enterprise,1970-01-01 00:00:00.000000030,5970,71640,False,False,False,False,annual,True
S-b479cd,A-f17767,2023-07-30,Unknown,Pro,1970-01-01 00:00:00.000000009,441,5292,False,False,False,False,monthly,True
S-a5d1e3,A-e19ff6,2024-07-01,Unknown,Basic,1970-01-01 00:00:00.000000018,342,4104,False,False,False,False,monthly,True
S-c1eb68,A-81edc3,2024-11-02,Unknown,Basic,1970-01-01 00:00:00.000000032,608,7296,False,True,False,False,monthly,False
S-f429e0,A-b44e3e,2024-02-28,Unknown,Enterprise,1970-01-01 00:00:00.000000079,15721,188652,False,True,False,False,annual,True
S-0ed0cb,A-cc102e,2024-12-11,Unknown,Pro,1970-01-01 00:00:00.000000013,0,0,True,False,False,False,monthly,True
S-0c43c2,A-0f6450,2024-12-30,Unknown,Pro,1970-01-01 00:00:00.000000028,1372,16464,False,False,False,False,monthly,False
S-73fc8f,A-0dbdc6,2024-10-25,Unknown,Enterprise,1970-01-01 00:00:00.000000030,5970,71640,False,False,False,False,monthly,False
